dataset,predicted_ranking,predicted_ranking_weights,predicted_ranking_mae,true_ranking,true_ranking_weights,true_ranking_mae
anuranCalls,"['DyS', 'SMM', 'MS', 'SORD', 'PACC', 'ACC', 'MAX', 'CC', 'HDy', 'PCC', 'X']","[0.17302153 0.1649911  0.14074565 0.10490818 0.09855663 0.09742982
 0.06938814 0.06513093 0.04046927 0.02996211 0.01539668]","[np.float32(0.012368091), np.float32(0.012970069), np.float32(0.0152043495), np.float32(0.020398278), np.float32(0.021712858), np.float32(0.021963976), np.float32(0.03084023), np.float32(0.032856066), np.float32(0.052878298), np.float32(0.07142174), np.float32(0.13898753)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'X', 'ACC', 'MAX', 'PACC', 'CC', 'PCC']","[0.14061809 0.11159617 0.10892    0.10737504 0.10048593 0.09895347
 0.08905812 0.08213317 0.07243962 0.04847347 0.03994691]","[np.float64(0.01615), np.float64(0.02035), np.float64(0.02085), np.float64(0.021150000000000002), np.float64(0.022600000000000002), np.float64(0.022949999999999998), np.float64(0.025500000000000002), np.float64(0.02765), np.float64(0.03135), np.float64(0.04685), np.float64(0.056850000000000005)]"
balloon,"['DyS', 'MAX', 'ACC', 'HDy', 'SORD', 'X', 'SMM', 'MS', 'PCC', 'CC', 'PACC']","[0.21967474 0.13854139 0.12670492 0.11845516 0.11160937 0.09000887
 0.0556562  0.04648085 0.04055977 0.03221153 0.02009718]","[np.float32(0.021307146), np.float32(0.03378515), np.float32(0.03694128), np.float32(0.03951404), np.float32(0.041937713), np.float32(0.052002), np.float32(0.084099196), np.float32(0.10070043), np.float32(0.11540108), np.float32(0.1453095), np.float32(0.23290047)]","['ACC', 'PACC', 'SORD', 'MS', 'SMM', 'DyS', 'MAX', 'X', 'HDy', 'PCC', 'CC']","[0.14513047 0.12058946 0.11885685 0.11750621 0.10971402 0.10605688
 0.07445938 0.07445938 0.06334178 0.03568782 0.03419775]","[np.float64(0.0285), np.float64(0.034300000000000004), np.float64(0.0348), np.float64(0.0352), np.float64(0.0377), np.float64(0.039), np.float64(0.055549999999999995), np.float64(0.055549999999999995), np.float64(0.0653), np.float64(0.1159), np.float64(0.12095)]"
bank8FM,"['X', 'ACC', 'MAX', 'MS', 'HDy', 'SMM', 'PCC', 'CC', 'SORD', 'PACC', 'DyS']","[0.17559631 0.14115547 0.12955177 0.11317418 0.10550486 0.07212999
 0.06916399 0.06510661 0.05920572 0.03510719 0.03430383]","[np.float32(0.04172372), np.float32(0.05190399), np.float32(0.056552928), np.float32(0.064736776), np.float32(0.0694426), np.float32(0.101573996), np.float32(0.10592986), np.float32(0.1125313), np.float32(0.12374703), np.float32(0.20869033), np.float32(0.21357764)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'PACC', 'MAX', 'ACC', 'X', 'CC', 'PCC']","[0.12850068 0.11057922 0.10864489 0.1070839  0.10497239 0.09133627
 0.09044951 0.08566712 0.08488655 0.04877644 0.03910304]","[np.float64(0.014499999999999999), np.float64(0.01685), np.float64(0.017150000000000002), np.float64(0.0174), np.float64(0.01775), np.float64(0.0204), np.float64(0.0206), np.float64(0.02175), np.float64(0.021949999999999997), np.float64(0.038200000000000005), np.float64(0.04765)]"
churn,"['MS', 'MAX', 'PACC', 'SORD', 'DyS', 'X', 'ACC', 'SMM', 'CC', 'HDy', 'PCC']","[0.18919913 0.16607548 0.10489609 0.10243333 0.09518579 0.07506742
 0.07483565 0.07383376 0.05837636 0.03399673 0.02610016]","[np.float32(0.014170587), np.float32(0.01614364), np.float32(0.025559224), np.float32(0.026173733), np.float32(0.028166628), np.float32(0.035715397), np.float32(0.03582601), np.float32(0.03631215), np.float32(0.0459272), np.float32(0.07886236), np.float32(0.10272209)]","['DyS', 'MAX', 'SORD', 'X', 'SMM', 'MS', 'HDy', 'ACC', 'PCC', 'PACC', 'CC']","[0.15508622 0.14574533 0.13909254 0.12371916 0.12206712 0.09645163
 0.07479385 0.07358966 0.02697483 0.02139746 0.02108219]","[np.float64(0.05305), np.float64(0.05645000000000001), np.float64(0.05915), np.float64(0.0665), np.float64(0.0674), np.float64(0.08529999999999999), np.float64(0.11), np.float64(0.1118), np.float64(0.305), np.float64(0.3845), np.float64(0.39025)]"
clean2,"['SMM', 'MAX', 'DyS', 'ACC', 'X', 'HDy', 'MS', 'SORD', 'PACC', 'CC', 'PCC']","[0.18339446 0.1341217  0.1142281  0.10548408 0.10161985 0.0787938
 0.07613384 0.072221   0.04672744 0.04595055 0.04132521]","[np.float32(0.009028415), np.float32(0.012345215), np.float32(0.014495219), np.float32(0.015696788), np.float32(0.01629368), np.float32(0.021013852), np.float32(0.021748034), np.float32(0.022926314), np.float32(0.03543445), np.float32(0.03603355), np.float32(0.04006662)]","['ACC', 'CC', 'DyS', 'MS', 'SMM', 'SORD', 'MAX', 'X', 'HDy', 'PACC', 'PCC']","[1.66584901e-01 1.66584901e-01 1.66584901e-01 1.66584901e-01
 1.66584901e-01 1.66584901e-01 1.66584901e-04 1.66584901e-04
 7.08871919e-05 4.32688054e-05 4.32688054e-05]","[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.001), np.float64(0.001), np.float64(0.00235), np.float64(0.00385), np.float64(0.00385)]"
click-prediction,"['DyS', 'SORD', 'MAX', 'X', 'MS', 'HDy', 'SMM', 'ACC', 'PCC', 'CC', 'PACC']","[0.15496276 0.15000385 0.12399672 0.11325218 0.10220658 0.09611616
 0.08699208 0.07849287 0.04511475 0.02768627 0.02117582]","[np.float32(0.031434353), np.float32(0.03247353), np.float32(0.039284542), np.float32(0.043011576), np.float32(0.04765989), np.float32(0.05067987), np.float32(0.055995382), np.float32(0.062058557), np.float32(0.10797255), np.float32(0.17594117), np.float32(0.23003381)]","['DyS', 'HDy', 'SORD', 'MAX', 'X', 'SMM', 'PCC', 'MS', 'ACC', 'CC', 'PACC']","[0.14244977 0.13582172 0.13200761 0.12731793 0.12731793 0.12455777
 0.05106728 0.0456738  0.04114172 0.03644798 0.03619649]","[np.float64(0.12705), np.float64(0.13324999999999998), np.float64(0.1371), np.float64(0.14215), np.float64(0.14215), np.float64(0.14529999999999998), np.float64(0.3544), np.float64(0.39625), np.float64(0.4399), np.float64(0.49655), np.float64(0.5)]"
cmc,"['HDy', 'MS', 'DyS', 'SMM', 'SORD', 'X', 'ACC', 'MAX', 'CC', 'PCC', 'PACC']","[0.11646639 0.11568138 0.11345479 0.11118979 0.10526296 0.10327306
 0.10146385 0.09443262 0.05423353 0.05040896 0.0341327 ]","[np.float32(0.10015418), np.float32(0.10083382), np.float32(0.102812715), np.float32(0.10490707), np.float32(0.11081387), np.float32(0.11294907), np.float32(0.11496306), np.float32(0.123522945), np.float32(0.21508087), np.float32(0.23139925), np.float32(0.34174255)]","['DyS', 'HDy', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'CC', 'PCC', 'PACC']","[0.12484796 0.11584232 0.11217495 0.11211861 0.11034511 0.10450756
 0.09934497 0.08833722 0.05080295 0.04838061 0.03329775]","[np.float64(0.0894), np.float64(0.09634999999999999), np.float64(0.0995), np.float64(0.09955), np.float64(0.10115), np.float64(0.10679999999999999), np.float64(0.11234999999999999), np.float64(0.12635), np.float64(0.21969999999999998), np.float64(0.23070000000000002), np.float64(0.33520000000000005)]"
covtype_reduced,"['X', 'HDy', 'ACC', 'DyS', 'MS', 'SORD', 'PACC', 'MAX', 'SMM', 'PCC', 'CC']","[0.22293156 0.10793877 0.10441741 0.10245335 0.09259792 0.08585507
 0.08552344 0.08474527 0.05503037 0.03548981 0.0230169 ]","[np.float32(0.022408916), np.float32(0.046282303), np.float32(0.047843117), np.float32(0.048760284), np.float32(0.053949967), np.float32(0.058187064), np.float32(0.058412693), np.float32(0.05894907), np.float32(0.09077995), np.float32(0.14076307), np.float32(0.21704288)]","['SMM', 'MS', 'SORD', 'DyS', 'MAX', 'X', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.11903252 0.1185867  0.11803411 0.11748664 0.0993338  0.09631224
 0.09551327 0.09204259 0.05960028 0.04901339 0.03504444]","[np.float64(0.053200000000000004), np.float64(0.053399999999999996), np.float64(0.05365), np.float64(0.0539), np.float64(0.06375), np.float64(0.06575), np.float64(0.0663), np.float64(0.0688), np.float64(0.10625), np.float64(0.1292), np.float64(0.1807)]"
cpu_act,"['ACC', 'MAX', 'SMM', 'MS', 'X', 'SORD', 'DyS', 'HDy', 'CC', 'PCC', 'PACC']","[0.15116002 0.14857297 0.14749117 0.1239739  0.11301368 0.10001542
 0.09898591 0.05346453 0.02415288 0.02273913 0.01643043]","[np.float32(0.022417307), np.float32(0.02280765), np.float32(0.022974936), np.float32(0.027333178), np.float32(0.029983982), np.float32(0.033880778), np.float32(0.03423316), np.float32(0.063380346), np.float32(0.14029796), np.float32(0.14902067), np.float32(0.20623924)]","['DyS', 'SORD', 'SMM', 'MS', 'X', 'MAX', 'ACC', 'HDy', 'PACC', 'CC', 'PCC']","[0.1287596  0.11391513 0.11278446 0.11195108 0.10472843 0.10191062
 0.09469195 0.08740796 0.0751275  0.03825938 0.0304639 ]","[np.float64(0.01765), np.float64(0.019950000000000002), np.float64(0.02015), np.float64(0.0203), np.float64(0.0217), np.float64(0.0223), np.float64(0.024), np.float64(0.026000000000000002), np.float64(0.03025), np.float64(0.0594), np.float64(0.0746)]"
default_credit_card_clients,"['SMM', 'HDy', 'DyS', 'SORD', 'ACC', 'CC', 'PCC', 'MS', 'MAX', 'X', 'PACC']","[0.17856671 0.13533539 0.12756944 0.10044812 0.09619264 0.07963369
 0.0691686  0.06173349 0.0605631  0.05856705 0.03222168]","[np.float32(0.027209617), np.float32(0.035901412), np.float32(0.038086955), np.float32(0.04837056), np.float32(0.05051043), np.float32(0.06101352), np.float32(0.07024476), np.float32(0.07870495), np.float32(0.080225945), np.float32(0.08296015), np.float32(0.15079075)]","['SORD', 'DyS', 'SMM', 'MAX', 'MS', 'ACC', 'X', 'HDy', 'PCC', 'CC', 'PACC']","[0.13526066 0.13219236 0.1258484  0.12398894 0.10915155 0.10375335
 0.09835409 0.0831837  0.03667645 0.0284885  0.023102  ]","[np.float64(0.07755), np.float64(0.07935), np.float64(0.08335000000000001), np.float64(0.08460000000000001), np.float64(0.09609999999999999), np.float64(0.1011), np.float64(0.10665000000000001), np.float64(0.1261), np.float64(0.28600000000000003), np.float64(0.3682), np.float64(0.45405)]"
delta_ailerons,"['DyS', 'MS', 'ACC', 'MAX', 'SMM', 'SORD', 'HDy', 'X', 'PCC', 'CC', 'PACC']","[0.17748657 0.15147704 0.12021092 0.11978219 0.11206571 0.09701533
 0.07285909 0.06562404 0.04100216 0.02262922 0.0198477 ]","[np.float32(0.016852476), np.float32(0.019746147), np.float32(0.024881998), np.float32(0.024971059), np.float32(0.026690483), np.float32(0.030831086), np.float32(0.041053057), np.float32(0.045579147), np.float32(0.07294952), np.float32(0.13217811), np.float32(0.15070198)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'HDy', 'MAX', 'X', 'PACC', 'CC', 'PCC']","[0.11965856 0.11420404 0.11134894 0.10922512 0.10331345 0.09922183
 0.09612858 0.09454155 0.06539253 0.0530233  0.0339421 ]","[np.float64(0.01675), np.float64(0.01755), np.float64(0.018000000000000002), np.float64(0.018349999999999998), np.float64(0.0194), np.float64(0.0202), np.float64(0.02085), np.float64(0.0212), np.float64(0.03065), np.float64(0.0378), np.float64(0.059050000000000005)]"
eeg,"['DyS', 'HDy', 'SMM', 'MS', 'SORD', 'MAX', 'X', 'ACC', 'PACC', 'CC', 'PCC']","[0.12603398 0.12366138 0.10878923 0.10822838 0.10702248 0.09073667
 0.09061696 0.08975689 0.06733802 0.0496965  0.03811947]","[np.float32(0.018516958), np.float32(0.018872228), np.float32(0.021452177), np.float32(0.021563344), np.float32(0.021806315), np.float32(0.025720203), np.float32(0.025754184), np.float32(0.026000965), np.float32(0.03465748), np.float32(0.046960365), np.float32(0.061222415)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'PCC', 'CC', 'PACC']","[0.13260662 0.13223899 0.11827965 0.11494095 0.11419407 0.07830757
 0.07609468 0.07559508 0.06563858 0.05871346 0.03339035]","[np.float64(0.1259), np.float64(0.12625), np.float64(0.14115), np.float64(0.14525), np.float64(0.1462), np.float64(0.2132), np.float64(0.2194), np.float64(0.22085000000000002), np.float64(0.25434999999999997), np.float64(0.28435), np.float64(0.5)]"
electricity-normalized,"['X', 'SORD', 'DyS', 'SMM', 'HDy', 'MAX', 'CC', 'PACC', 'PCC', 'ACC', 'MS']","[0.1732756  0.1564179  0.12230689 0.11256237 0.11104935 0.10272689
 0.07767579 0.07706623 0.02895167 0.02085626 0.01711114]","[np.float32(0.02542567), np.float32(0.028165884), np.float32(0.036021262), np.float32(0.03913962), np.float32(0.03967289), np.float32(0.042887002), np.float32(0.056718428), np.float32(0.057167046), np.float32(0.15217249), np.float32(0.21123862), np.float32(0.25747246)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.12897049 0.11924792 0.11806831 0.11785634 0.10622327 0.10370613
 0.10114943 0.09604386 0.03791278 0.03573543 0.03508604]","[np.float64(0.0509), np.float64(0.05505), np.float64(0.0556), np.float64(0.0557), np.float64(0.061799999999999994), np.float64(0.0633), np.float64(0.0649), np.float64(0.06835), np.float64(0.17315000000000003), np.float64(0.1837), np.float64(0.18710000000000002)]"
elevators,"['HDy', 'X', 'MS', 'ACC', 'DyS', 'MAX', 'SMM', 'SORD', 'CC', 'PACC', 'PCC']","[0.14292388 0.12762506 0.12493082 0.12383533 0.11076039 0.09652901
 0.07598903 0.06216208 0.05378444 0.05268251 0.02877746]","[np.float32(0.020699358), np.float32(0.023180652), np.float32(0.023680566), np.float32(0.023890054), np.float32(0.026710203), np.float32(0.030648116), np.float32(0.03893236), np.float32(0.047592238), np.float32(0.055005353), np.float32(0.056155875), np.float32(0.1028038)]","['DyS', 'SMM', 'MS', 'SORD', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'PCC', 'CC']","[0.13926572 0.11668851 0.11358716 0.11228156 0.1061793  0.10175516
 0.09782471 0.09644495 0.05133594 0.03290639 0.03173061]","[np.float64(0.024550000000000002), np.float64(0.029300000000000003), np.float64(0.030100000000000002), np.float64(0.030449999999999998), np.float64(0.0322), np.float64(0.0336), np.float64(0.03495), np.float64(0.03545), np.float64(0.0666), np.float64(0.1039), np.float64(0.10775)]"
file22f0e4a679,"['MAX', 'SORD', 'ACC', 'MS', 'DyS', 'HDy', 'SMM', 'CC', 'X', 'PACC', 'PCC']","[0.19084299 0.18693247 0.14281653 0.09947169 0.09465291 0.07838192
 0.06087885 0.05292125 0.05158416 0.02220369 0.01931351]","[np.float32(0.0144396145), np.float32(0.0147416815), np.float32(0.019295378), np.float32(0.027703349), np.float32(0.029113727), np.float32(0.03515733), np.float32(0.04526529), np.float32(0.052071687), np.float32(0.053421415), np.float32(0.12410995), np.float32(0.14268248)]","['MS', 'SORD', 'SMM', 'DyS', 'ACC', 'MAX', 'HDy', 'X', 'CC', 'PACC', 'PCC']","[0.1126049  0.1099616  0.10944776 0.10139316 0.10052283 0.09882624
 0.09759092 0.09294373 0.079396   0.05754747 0.0397654 ]","[np.float64(0.0104), np.float64(0.01065), np.float64(0.010700000000000001), np.float64(0.01155), np.float64(0.01165), np.float64(0.011850000000000001), np.float64(0.012), np.float64(0.0126), np.float64(0.014750000000000001), np.float64(0.02035), np.float64(0.029449999999999997)]"
file79b563a1a18,"['SMM', 'HDy', 'DyS', 'MAX', 'SORD', 'MS', 'X', 'CC', 'ACC', 'PACC', 'PCC']","[0.14673804 0.13298692 0.1220647  0.09542092 0.09419441 0.0839005
 0.08123118 0.07984308 0.07345708 0.04623511 0.04392805]","[np.float32(0.056292616), np.float32(0.062113386), np.float32(0.067671224), np.float32(0.086566634), np.float32(0.087693825), np.float32(0.09845314), np.float32(0.10168839), np.float32(0.10345627), np.float32(0.112450264), np.float32(0.17865789), np.float32(0.18804088)]","['DyS', 'HDy', 'SMM', 'SORD', 'MS', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.12599133 0.12396139 0.11704671 0.11529276 0.11437865 0.10240289
 0.09482996 0.08606119 0.04516949 0.04222761 0.03263802]","[np.float64(0.0458), np.float64(0.04655), np.float64(0.0493), np.float64(0.05005), np.float64(0.05045), np.float64(0.05635), np.float64(0.06085), np.float64(0.06705), np.float64(0.12775), np.float64(0.13665000000000002), np.float64(0.17679999999999998)]"
file7b5365fa741c,"['ACC', 'SMM', 'HDy', 'MS', 'MAX', 'SORD', 'DyS', 'X', 'CC', 'PCC', 'PACC']","[0.1677642  0.13184033 0.12017593 0.10234848 0.10173804 0.09197842
 0.08972193 0.07927945 0.04552471 0.03636323 0.03326526]","[np.float32(0.054562062), np.float32(0.069429144), np.float32(0.07616801), np.float32(0.089435235), np.float32(0.08997186), np.float32(0.09951858), np.float32(0.10202145), np.float32(0.11545944), np.float32(0.20106795), np.float32(0.25172576), np.float32(0.2751688)]","['DyS', 'SMM', 'SORD', 'MS', 'MAX', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.12553442 0.12268136 0.12252666 0.12175895 0.10724464 0.10281867
 0.09183709 0.07608742 0.07316539 0.02984141 0.02650399]","[np.float64(0.0387), np.float64(0.039599999999999996), np.float64(0.03965), np.float64(0.039900000000000005), np.float64(0.0453), np.float64(0.04725000000000001), np.float64(0.0529), np.float64(0.06385), np.float64(0.0664), np.float64(0.1628), np.float64(0.18330000000000002)]"
fri_c2_1000_10,"['DyS', 'MAX', 'HDy', 'SORD', 'SMM', 'X', 'MS', 'ACC', 'PACC', 'CC', 'PCC']","[0.15757626 0.1568901  0.13339435 0.1250932  0.11715519 0.09066127
 0.06526166 0.05808181 0.03588291 0.0308351  0.02916827]","[np.float32(0.036409654), np.float32(0.03656889), np.float32(0.043010045), np.float32(0.045864176), np.float32(0.048971772), np.float32(0.06328277), np.float32(0.08791222), np.float32(0.09877958), np.float32(0.15988941), np.float32(0.18606381), np.float32(0.1966965)]","['MAX', 'HDy', 'DyS', 'MS', 'X', 'SMM', 'SORD', 'ACC', 'PACC', 'CC', 'PCC']","[0.12652512 0.11899386 0.11253194 0.11091595 0.10816246 0.10741039
 0.10156798 0.06944145 0.05350228 0.0516327  0.03931588]","[np.float64(0.06715), np.float64(0.0714), np.float64(0.0755), np.float64(0.0766), np.float64(0.07855000000000001), np.float64(0.0791), np.float64(0.08365), np.float64(0.12235), np.float64(0.1588), np.float64(0.16455000000000003), np.float64(0.2161)]"
fried,"['SMM', 'DyS', 'X', 'MAX', 'HDy', 'MS', 'ACC', 'SORD', 'CC', 'PCC', 'PACC']","[0.17880304 0.12509745 0.10971261 0.10456456 0.09928136 0.09717589
 0.08740669 0.08387174 0.04708019 0.03393137 0.03307512]","[np.float32(0.022347828), np.float32(0.031941973), np.float32(0.03642115), np.float32(0.03821428), np.float32(0.04024783), np.float32(0.041119866), np.float32(0.045715716), np.float32(0.047642507), np.float32(0.084873475), np.float32(0.117763), np.float32(0.12081162)]","['DyS', 'MS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'ACC', 'PACC', 'CC', 'PCC']","[0.12176754 0.11770273 0.11503146 0.11486853 0.0993838  0.09642946
 0.09597299 0.09529633 0.06598631 0.04460791 0.03295294]","[np.float64(0.0333), np.float64(0.03445), np.float64(0.03525), np.float64(0.035300000000000005), np.float64(0.0408), np.float64(0.042050000000000004), np.float64(0.042249999999999996), np.float64(0.04255), np.float64(0.061450000000000005), np.float64(0.0909), np.float64(0.12304999999999999)]"
gina_agnostic,"['DyS', 'SORD', 'MS', 'X', 'SMM', 'MAX', 'ACC', 'HDy', 'CC', 'PCC', 'PACC']","[0.35165197 0.17577697 0.13456623 0.08909701 0.04568133 0.04556697
 0.03874384 0.03480514 0.0299153  0.02732323 0.02687206]","[np.float32(0.011738618), np.float32(0.023483781), np.float32(0.030675659), np.float32(0.04633049), np.float32(0.09036313), np.float32(0.09058991), np.float32(0.1065436), np.float32(0.118600525), np.float32(0.13798653), np.float32(0.1510769), np.float32(0.1536134)]","['HDy', 'DyS', 'SMM', 'SORD', 'MS', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.11839385 0.1175982  0.11047103 0.10922979 0.10909359 0.10221152
 0.10221152 0.0986393  0.05527041 0.04493737 0.03194343]","[np.float64(0.036950000000000004), np.float64(0.037200000000000004), np.float64(0.039599999999999996), np.float64(0.04005), np.float64(0.0401), np.float64(0.042800000000000005), np.float64(0.042800000000000005), np.float64(0.04435000000000001), np.float64(0.07915), np.float64(0.09734999999999999), np.float64(0.13695000000000002)]"
houses,"['ACC', 'PCC', 'PACC', 'CC', 'MAX', 'SMM', 'X', 'DyS', 'SORD', 'HDy', 'MS']","[0.35512742 0.11839879 0.10571375 0.07074971 0.06754664 0.05968242
 0.04992896 0.04651095 0.04513581 0.04152177 0.0396838 ]","[np.float32(0.032081217), np.float32(0.09622497), np.float32(0.10777141), np.float32(0.16103134), np.float32(0.16866748), np.float32(0.19089238), np.float32(0.22818258), np.float32(0.24495132), np.float32(0.2524142), np.float32(0.2743843), np.float32(0.2870925)]","['HDy', 'DyS', 'SMM', 'MS', 'SORD', 'ACC', 'X', 'MAX', 'PACC', 'CC', 'PCC']","[0.1111934  0.10983185 0.10511251 0.10231484 0.10078203 0.09644732
 0.09441685 0.09408672 0.08999599 0.05297008 0.04284841]","[np.float64(0.0121), np.float64(0.01225), np.float64(0.0128), np.float64(0.01315), np.float64(0.013349999999999999), np.float64(0.01395), np.float64(0.01425), np.float64(0.0143), np.float64(0.014950000000000001), np.float64(0.0254), np.float64(0.031400000000000004)]"
jm1-processed,"['SMM', 'MAX', 'SORD', 'ACC', 'DyS', 'HDy', 'X', 'PACC', 'PCC', 'MS', 'CC']","[0.17166248 0.14387184 0.14152488 0.12394081 0.1035142  0.06793146
 0.06378117 0.05511755 0.04539038 0.04336739 0.03989784]","[np.float32(0.06475345), np.float32(0.07726138), np.float32(0.078542635), np.float32(0.08968586), np.float32(0.10738369), np.float32(0.16363166), np.float32(0.17427929), np.float32(0.2016733), np.float32(0.24489193), np.float32(0.2563156), np.float32(0.278605)]","['SORD', 'SMM', 'DyS', 'MAX', 'X', 'MS', 'ACC', 'HDy', 'PCC', 'CC', 'PACC']","[0.14607581 0.13829806 0.13536992 0.12051783 0.11092144 0.0999004
 0.08306176 0.07336022 0.03892466 0.02863475 0.02493514]","[np.float64(0.08535), np.float64(0.09015000000000001), np.float64(0.09210000000000002), np.float64(0.10345), np.float64(0.1124), np.float64(0.12480000000000001), np.float64(0.1501), np.float64(0.16995000000000002), np.float64(0.32030000000000003), np.float64(0.4354), np.float64(0.5)]"
kdd_JapaneseVowels,"['DyS', 'MAX', 'SORD', 'MS', 'X', 'SMM', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.14854462 0.11346316 0.11243293 0.10965934 0.10675065 0.10387518
 0.09517545 0.0881422  0.0615303  0.03283533 0.02759089]","[np.float32(0.01335279), np.float32(0.017481314), np.float32(0.017641496), np.float32(0.0180877), np.float32(0.018580545), np.float32(0.01909489), np.float32(0.020840302), np.float32(0.02250324), np.float32(0.03223591), np.float32(0.060407046), np.float32(0.071889125)]","['DyS', 'MAX', 'MS', 'SORD', 'SMM', 'X', 'ACC', 'PACC', 'HDy', 'CC', 'PCC']","[0.14535488 0.11319303 0.11190674 0.11190674 0.10941993 0.10560636
 0.09423726 0.08714861 0.06107159 0.03260859 0.02754627]","[np.float64(0.01355), np.float64(0.0174), np.float64(0.0176), np.float64(0.0176), np.float64(0.018000000000000002), np.float64(0.01865), np.float64(0.0209), np.float64(0.022600000000000002), np.float64(0.03225), np.float64(0.0604), np.float64(0.07150000000000001)]"
kin8nm,"['DyS', 'HDy', 'MS', 'X', 'SMM', 'MAX', 'SORD', 'CC', 'ACC', 'PACC', 'PCC']","[0.14779726 0.13896388 0.13485263 0.12716934 0.11837576 0.08757793
 0.06962589 0.05210258 0.04761851 0.04302534 0.03289086]","[np.float32(0.04563893), np.float32(0.04854002), np.float32(0.050019853), np.float32(0.053041946), np.float32(0.056982182), np.float32(0.07702065), np.float32(0.096879326), np.float32(0.1294621), np.float32(0.14165309), np.float32(0.15677528), np.float32(0.20508155)]","['DyS', 'SMM', 'SORD', 'MS', 'HDy', 'MAX', 'ACC', 'X', 'PACC', 'CC', 'PCC']","[0.11812864 0.1178234  0.11533977 0.11380446 0.10555012 0.09992181
 0.09180736 0.09180736 0.06341816 0.04622946 0.03616948]","[np.float64(0.0579), np.float64(0.05805), np.float64(0.0593), np.float64(0.0601), np.float64(0.06480000000000001), np.float64(0.06845), np.float64(0.0745), np.float64(0.0745), np.float64(0.10785), np.float64(0.14795), np.float64(0.1891)]"
letter-recognition,"['SORD', 'DyS', 'MAX', 'ACC', 'SMM', 'MS', 'HDy', 'X', 'PACC', 'CC', 'PCC']","[0.16543062 0.16467975 0.14467366 0.12287831 0.1047209  0.10333396
 0.06386504 0.04321662 0.03309875 0.02867796 0.02542443]","[np.float32(0.03544471), np.float32(0.035606325), np.float32(0.04053012), np.float32(0.047719084), np.float32(0.05599303), np.float32(0.056744564), np.float32(0.091813006), np.float32(0.13568023), np.float32(0.17715599), np.float32(0.20446508), np.float32(0.23063017)]","['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.14446219 0.13460038 0.12821337 0.12131941 0.11966114 0.10733704
 0.10481811 0.05744363 0.035085   0.02517371 0.02188602]","[np.float64(0.07575), np.float64(0.08130000000000001), np.float64(0.08535), np.float64(0.0902), np.float64(0.09144999999999999), np.float64(0.10195), np.float64(0.10439999999999999), np.float64(0.1905), np.float64(0.3119), np.float64(0.4347), np.float64(0.5)]"
magic,"['DyS', 'SORD', 'SMM', 'MAX', 'X', 'HDy', 'MS', 'ACC', 'PCC', 'CC', 'PACC']","[0.1444781  0.13422173 0.12866168 0.12149273 0.11974664 0.10694505
 0.1050594  0.05747894 0.03499053 0.02506585 0.02185936]","[np.float32(0.075376146), np.float32(0.08113591), np.float32(0.08464216), np.float32(0.08963666), np.float32(0.090943694), np.float32(0.10182989), np.float32(0.103657566), np.float32(0.18946421), np.float32(0.3112328), np.float32(0.4344637), np.float32(0.49819407)]","['DyS', 'SMM', 'SORD', 'MS', 'ACC', 'MAX', 'X', 'HDy', 'PACC', 'CC', 'PCC']","[0.12313721 0.12028153 0.11906656 0.11629012 0.1093284  0.10654354
 0.10482092 0.07829921 0.05145376 0.03583844 0.03494031]","[np.float64(0.05265), np.float64(0.053899999999999997), np.float64(0.054450000000000005), np.float64(0.05575), np.float64(0.0593), np.float64(0.06085), np.float64(0.06185), np.float64(0.0828), np.float64(0.126), np.float64(0.1809), np.float64(0.18555)]"
